0.00018085,0.010139,0.0092756,0.0050659,0.01081,0.0040451,0.0047574,0.0062136,0.0033067,0.0075719,0.0054071,0.0062213,0.006895,0.0046103,0.0073313,0.0050777,0.0057626,0.0066927,0.0054432,0.008241,0.0065065,0.0065315,0.0074224,0.0057718,0.0062402,0.004623,0.004833,0.0054987,0.0043412,0.005098,0.0042687,0.0030452,0.0032042,0.0045204,0.0051272,0.0035498,0.0042342,0.0044687,0.0035727,0.0051363,0.0053798,0.0044085,0.002244,-0.0011836,-0.00067953,0.0022814,0.0036537,0.0023126,-4.0422e-05,0.00053423,0.0029633,0.0043995,0.0027023,0.00034523,0.0029169,0.0049786,0.0034469,0.0043782,0.0050062,0.0019968,-0.00047186,-0.00075557,-0.0015282,-0.0023912,0.0010938,0.0045501,0.0028792,0.0022474,0.0033047,0.0024159,0.0016186,0.00098135,8.8853e-06,-0.00036276,-0.00048702,-0.00035596,-0.00022916,-0.00013115,-0.00044115,-0.0015652,-0.0009294,8.72e-06,-0.0012362,-0.00091125,-0.00043503,-0.0011768,0.00016461,0.00075083,0.00038866,0.0013275,0.0020525,0.0027375,0.0027429,0.00133,-0.00036699,-0.00072166,-0.0019036,-0.0042943,-2.5082e-05,0.0052508,0.0024898,0.00081063,0.001166,-0.00069303,-7.7242e-05,0.00050369,-0.0004946,0.00015625,6.4593e-05,-0.00032006,0.00018535,-0.0003749,-0.0010128,-0.0016114,-0.0017649,-0.00063573,0.0010475,0.0030187,0.0014122,-0.0015091,6.0246e-05,0.00043542,-0.00081853,0.00022766,-0.00029989,-0.0011475,-0.00022227,0.0015755
0.0010938,0.0045501,0.0028792,0.0022474,0.0033047,0.0024159,0.0016186,0.00098135,8.8853e-06,-0.00036276,-0.00048702,-0.00035596,-0.00022916,-0.00013115,-0.00044115,-0.0015652,-0.0009294,8.72e-06,-0.0012362,-0.00091125,-0.00043503,-0.0011768,0.00016461,0.00075083,0.00038866,0.0013275,0.0020525,0.0027375,0.0027429,0.00133,-0.00036699,-0.00072166,-0.0019036,-0.0042943,-2.5082e-05,0.0052508,0.0024898,0.00081063,0.001166,-0.00069303,-7.7242e-05,0.00050369,-0.0004946,0.00015625,6.4593e-05,-0.00032006,0.00018535,-0.0003749,-0.0010128,-0.0016114,-0.0017649,-0.00063573,0.0010475,0.0030187,0.0014122,-0.0015091,6.0246e-05,0.00043542,-0.00081853,0.00022766,-0.00029989,-0.0011475,-0.00022227,0.0015755,0.0035313,0.0022851,-0.00041975,-0.0037377,-0.0067061,-0.0031485,0.00073254,0.00066814,0.0021622,-0.00094594,-0.0064761,-0.0034233,-0.00060993,-0.0029292,-0.0017959,0.00095568,0.002311,0.0025375,0.0011804,0.0012174,0.00086937,0.00068588,0.0021555,0.00047762,-0.001506,-0.0021046,-0.0014938,0.0021811,0.0028758,0.00087132,-0.00039209,-0.00056902,0.00056874,-0.0011762,-0.0019574,-0.00047147,0.0002081,0.0033797,0.0048291,0.0033799,0.0010884,-0.0012491,0.00038695,0.00053295,-0.00067856,0.00059409,-8.3551e-05,-0.00014169,0.00078442,0.0015069,0.0033855,0.0021657,0.00042221,0.00085431,-0.00010382,-0.00014139,0.0013329,0.0015409,0.0010771,-0.00073553,-0.0037667,-0.0046461,-0.0029413,-0.0015988
0.0035313,0.0022851,-0.00041975,-0.0037377,-0.0067061,-0.0031485,0.00073254,0.00066814,0.0021622,-0.00094594,-0.0064761,-0.0034233,-0.00060993,-0.0029292,-0.0017959,0.00095568,0.002311,0.0025375,0.0011804,0.0012174,0.00086937,0.00068588,0.0021555,0.00047762,-0.001506,-0.0021046,-0.0014938,0.0021811,0.0028758,0.00087132,-0.00039209,-0.00056902,0.00056874,-0.0011762,-0.0019574,-0.00047147,0.0002081,0.0033797,0.0048291,0.0033799,0.0010884,-0.0012491,0.00038695,0.00053295,-0.00067856,0.00059409,-8.3551e-05,-0.00014169,0.00078442,0.0015069,0.0033855,0.0021657,0.00042221,0.00085431,-0.00010382,-0.00014139,0.0013329,0.0015409,0.0010771,-0.00073553,-0.0037667,-0.0046461,-0.0029413,-0.0015988,-0.0017724,-0.0013114,0.00038768,0.00040811,-0.00035548,0.00099816,0.0011093,-0.0031494,-0.0088821,-0.010483,-0.0044818,0.0045276,0.0081665,0.002929,-0.0044866,-0.0047168,-0.0016371,-9.696e-05,0.0016141,0.0026187,0.0047646,0.0058505,0.0025785,0.00067659,0.0021378,0.0035194,0.0027152,0.0023701,0.0032994,0.0023566,0.0014813,-0.00034036,-0.0022013,0.00012389,0.0023447,0.0027056,0.0012814,-0.00094895,0.00089014,0.0049521,0.0073147,0.0042422,-0.0027763,-0.0046254,-0.0019454,0.0025612,0.0073825,0.00573,0.0029014,0.0028957,0.00053317,0.00055183,0.0012864,-0.00092556,0.00066076,0.0018525,-0.00026759,-0.00039432,-0.00027949,-0.00031637,0.00014383,0.001246,0.0031168,0.0021777
-0.0017724,-0.0013114,0.00038768,0.00040811,-0.00035548,0.00099816,0.0011093,-0.0031494,-0.0088821,-0.010483,-0.0044818,0.0045276,0.0081665,0.002929,-0.0044866,-0.0047168,-0.0016371,-9.696e-05,0.0016141,0.0026187,0.0047646,0.0058505,0.0025785,0.00067659,0.0021378,0.0035194,0.0027152,0.0023701,0.0032994,0.0023566,0.0014813,-0.00034036,-0.0022013,0.00012389,0.0023447,0.0027056,0.0012814,-0.00094895,0.00089014,0.0049521,0.0073147,0.0042422,-0.0027763,-0.0046254,-0.0019454,0.0025612,0.0073825,0.00573,0.0029014,0.0028957,0.00053317,0.00055183,0.0012864,-0.00092556,0.00066076,0.0018525,-0.00026759,-0.00039432,-0.00027949,-0.00031637,0.00014383,0.001246,0.0031168,0.0021777,8.7477e-05,-0.00027192,0.0010221,0.003126,0.0022837,0.00088514,0.0019327,0.0022701,0.0022473,0.0021752,0.0017496,0.0014203,0.0002974,0.00066474,0.0019111,0.001778,0.0010868,-0.00071617,-0.0013474,-0.00038449,-0.00013467,0.0006658,0.00065595,0.00022087,0.0014705,0.0016438,-0.00010566,-0.0016825,-0.0011654,0.0002413,0.00021616,-0.00010163,-0.0015457,-0.003518,-0.0032036,-0.0023756,-0.0018255,-0.0017537,-0.0025036,-0.0026119,-0.0027149,-0.0017484,6.5868e-05,-4.9517e-05,-0.00089815,-0.0014784,-0.00069841,0.00044092,-0.001206,-0.0026067,-0.0019856,-0.0012296,-0.001129,-0.0013337,0.00045844,0.0021029,0.0013584,0.00081963,-0.00021164,-0.0019147,-0.0016315,-0.00086711,-0.0011718,-2.7917e-05
8.7477e-05,-0.00027192,0.0010221,0.003126,0.0022837,0.00088514,0.0019327,0.0022701,0.0022473,0.0021752,0.0017496,0.0014203,0.0002974,0.00066474,0.0019111,0.001778,0.0010868,-0.00071617,-0.0013474,-0.00038449,-0.00013467,0.0006658,0.00065595,0.00022087,0.0014705,0.0016438,-0.00010566,-0.0016825,-0.0011654,0.0002413,0.00021616,-0.00010163,-0.0015457,-0.003518,-0.0032036,-0.0023756,-0.0018255,-0.0017537,-0.0025036,-0.0026119,-0.0027149,-0.0017484,6.5868e-05,-4.9517e-05,-0.00089815,-0.0014784,-0.00069841,0.00044092,-0.001206,-0.0026067,-0.0019856,-0.0012296,-0.001129,-0.0013337,0.00045844,0.0021029,0.0013584,0.00081963,-0.00021164,-0.0019147,-0.0016315,-0.00086711,-0.0011718,-2.7917e-05,0.00052516,-0.0018633,-0.0015102,0.0012683,0.0015411,0.00054684,-0.0010713,-0.0017199,-0.00089227,-0.0012574,-0.0013035,-0.00098102,-0.0013182,-0.0010643,-0.00039969,0.0023765,0.0056496,0.0046386,0.0017166,-0.0020942,-0.0068471,-0.0058624,-0.0026034,-0.0032303,-0.0010152,0.0018318,0.0011688,0.00036237,-0.0025872,-0.0025814,0.0014704,0.0030255,0.0037338,0.0018704,-0.00021198,0.00094462,0.0019555,0.0026025,0.0013661,0.00066534,-0.00045883,-0.0041515,-0.0035913,-0.0013276,-0.00015269,0.0010435,0.00040737,-0.00061373,-0.0028575,-0.0038242,-0.0014114,0.00076549,0.0011528,0.00062709,0.0025288,0.0035179,-0.00024808,-0.0027606,0.00025241,0.0037524,0.0016261,-0.00069753,-0.0012233,-0.0033284
0.00052516,-0.0018633,-0.0015102,0.0012683,0.0015411,0.00054684,-0.0010713,-0.0017199,-0.00089227,-0.0012574,-0.0013035,-0.00098102,-0.0013182,-0.0010643,-0.00039969,0.0023765,0.0056496,0.0046386,0.0017166,-0.0020942,-0.0068471,-0.0058624,-0.0026034,-0.0032303,-0.0010152,0.0018318,0.0011688,0.00036237,-0.0025872,-0.0025814,0.0014704,0.0030255,0.0037338,0.0018704,-0.00021198,0.00094462,0.0019555,0.0026025,0.0013661,0.00066534,-0.00045883,-0.0041515,-0.0035913,-0.0013276,-0.00015269,0.0010435,0.00040737,-0.00061373,-0.0028575,-0.0038242,-0.0014114,0.00076549,0.0011528,0.00062709,0.0025288,0.0035179,-0.00024808,-0.0027606,0.00025241,0.0037524,0.0016261,-0.00069753,-0.0012233,-0.0033284,-0.0036549,-0.0040257,-0.0012594,0.0038695,-0.00035671,-0.0036684,0.0018271,0.0049887,0.0051653,0.0046301,0.0028639,0.0018397,0.0016837,0.0017626,0.0011653,0.0008294,-0.00067682,-0.0031778,-0.0017974,-0.00049614,-0.0012382,-0.0010937,-0.0024415,-0.0022221,-0.00051373,-0.00086554,-0.00046241,-0.00065263,-0.00094769,-0.0003153,-0.000946,-0.00063481,-0.00035346,0.00011951,0.0021078,0.002159,0.0010694,0.00045332,0.00054753,0.00097689,0.00050537,0.00069011,0.00065137,-0.0002123,5.3258e-05,0.00098464,0.0018435,0.0021281,0.0021341,0.0020768,0.0019329,0.001843,0.0002104,-0.0015195,-0.0020547,-0.0039165,-0.0053376,-0.0032004,-0.001148,-0.0020868,-0.0016702,0.00012758,0.00019948,0.00169
-0.0036549,-0.0040257,-0.0012594,0.0038695,-0.00035671,-0.0036684,0.0018271,0.0049887,0.0051653,0.0046301,0.0028639,0.0018397,0.0016837,0.0017626,0.0011653,0.0008294,-0.00067682,-0.0031778,-0.0017974,-0.00049614,-0.0012382,-0.0010937,-0.0024415,-0.0022221,-0.00051373,-0.00086554,-0.00046241,-0.00065263,-0.00094769,-0.0003153,-0.000946,-0.00063481,-0.00035346,0.00011951,0.0021078,0.002159,0.0010694,0.00045332,0.00054753,0.00097689,0.00050537,0.00069011,0.00065137,-0.0002123,5.3258e-05,0.00098464,0.0018435,0.0021281,0.0021341,0.0020768,0.0019329,0.001843,0.0002104,-0.0015195,-0.0020547,-0.0039165,-0.0053376,-0.0032004,-0.001148,-0.0020868,-0.0016702,0.00012758,0.00019948,0.00169,0.003776,0.0042628,0.0048964,0.0036588,0.0010167,-0.00035314,-0.0021369,-0.0041673,-0.0032782,0.00054259,0.0029263,0.0016129,-0.0011685,-0.0023009,0.00030118,0.003511,0.0039015,0.0038583,0.0018567,-0.0025157,-0.0021145,-0.00029982,-0.0015319,-0.00053662,-0.00054151,-0.0013695,0.00083616,0.0014455,0.0020792,0.0024673,0.0019979,0.0032844,0.0023597,0.0020631,0.0015675,-0.0033732,-0.0055581,-0.0023913,0.0021936,0.0027029,0.00059185,0.00046936,-0.0012476,-0.0005316,0.0024993,0.0014321,0.00045035,-0.0013853,-0.0034096,-0.0021068,-0.0022285,-0.0027193,-0.0020153,-0.0011028,0.0019183,0.0042599,0.0040693,0.0039401,0.0031262,0.00099434,0.001335,0.0029699,0.0039305,0.0066373
0.003776,0.0042628,0.0048964,0.0036588,0.0010167,-0.00035314,-0.0021369,-0.0041673,-0.0032782,0.00054259,0.0029263,0.0016129,-0.0011685,-0.0023009,0.00030118,0.003511,0.0039015,0.0038583,0.0018567,-0.0025157,-0.0021145,-0.00029982,-0.0015319,-0.00053662,-0.00054151,-0.0013695,0.00083616,0.0014455,0.0020792,0.0024673,0.0019979,0.0032844,0.0023597,0.0020631,0.0015675,-0.0033732,-0.0055581,-0.0023913,0.0021936,0.0027029,0.00059185,0.00046936,-0.0012476,-0.0005316,0.0024993,0.0014321,0.00045035,-0.0013853,-0.0034096,-0.0021068,-0.0022285,-0.0027193,-0.0020153,-0.0011028,0.0019183,0.0042599,0.0040693,0.0039401,0.0031262,0.00099434,0.001335,0.0029699,0.0039305,0.0066373,0.0062,0.0026326,0.0013077,-0.00019508,0.00080065,0.0027209,0.0011012,0.0015417,0.0020109,0.00075401,9.7615e-05,-0.0016786,-0.00069867,0.0010587,-0.00023947,0.00030608,0.0021651,0.0029364,0.0022318,-0.0001579,-0.0030883,-0.0060303,-0.0038588,0.00056956,-0.0016026,-0.0025479,-0.00041218,-0.0020466,-0.0019178,-0.0018671,-0.0038663,-0.002742,-0.002602,-0.0019808,0.0016794,0.0030665,0.0017668,0.00043934,0.00082155,-0.00028194,-0.0026787,-0.0016302,-0.0012269,-0.0021243,-0.0014621,-0.0016625,-0.0018207,-0.0013408,-0.00088098,-0.00016014,-0.0010333,-0.0025513,-0.0033979,-0.0045676,-0.0037778,-0.0013588,-0.0017415,-0.0037017,-0.0043303,-0.0028861,-0.00064073,-0.0014106,-0.002187,-0.00096068
0.0062,0.0026326,0.0013077,-0.00019508,0.00080065,0.0027209,0.0011012,0.0015417,0.0020109,0.00075401,9.7615e-05,-0.0016786,-0.00069867,0.0010587,-0.00023947,0.00030608,0.0021651,0.0029364,0.0022318,-0.0001579,-0.0030883,-0.0060303,-0.0038588,0.00056956,-0.0016026,-0.0025479,-0.00041218,-0.0020466,-0.0019178,-0.0018671,-0.0038663,-0.002742,-0.002602,-0.0019808,0.0016794,0.0030665,0.0017668,0.00043934,0.00082155,-0.00028194,-0.0026787,-0.0016302,-0.0012269,-0.0021243,-0.0014621,-0.0016625,-0.0018207,-0.0013408,-0.00088098,-0.00016014,-0.0010333,-0.0025513,-0.0033979,-0.0045676,-0.0037778,-0.0013588,-0.0017415,-0.0037017,-0.0043303,-0.0028861,-0.00064073,-0.0014106,-0.002187,-0.00096068,-0.0016494,-0.0016844,-0.0010735,-0.0015731,-0.00037369,0.0001714,-0.00095304,-0.0014064,-0.00038972,0.0015653,0.001584,0.00048693,3.3278e-05,3.3017e-05,0.00050392,-2.9437e-06,-0.00069344,-0.00076703,0.00044885,0.0026087,0.0019415,0.0012303,0.00213,0.00066414,-0.00084147,-0.00096667,-0.00063137,0.0011489,0.002415,0.0019514,0.0010207,0.0012896,0.002354,0.0017803,-0.0002929,-0.0029424,-0.0035353,0.00043962,0.0041278,0.002652,-0.00055506,-0.00090339,0.00036411,0.0010007,0.00048358,-0.0014744,-0.0031809,-0.0029578,-0.0012884,0.00057186,0.003486,0.0058343,0.0027436,-0.00091975,-0.00071389,-0.00037487,0.0011715,0.0027818,0.0022606,0.0028197,0.003863,0.0039748,0.0050034,0.0068966
-0.0016494,-0.0016844,-0.0010735,-0.0015731,-0.00037369,0.0001714,-0.00095304,-0.0014064,-0.00038972,0.0015653,0.001584,0.00048693,3.3278e-05,3.3017e-05,0.00050392,-2.9437e-06,-0.00069344,-0.00076703,0.00044885,0.0026087,0.0019415,0.0012303,0.00213,0.00066414,-0.00084147,-0.00096667,-0.00063137,0.0011489,0.002415,0.0019514,0.0010207,0.0012896,0.002354,0.0017803,-0.0002929,-0.0029424,-0.0035353,0.00043962,0.0041278,0.002652,-0.00055506,-0.00090339,0.00036411,0.0010007,0.00048358,-0.0014744,-0.0031809,-0.0029578,-0.0012884,0.00057186,0.003486,0.0058343,0.0027436,-0.00091975,-0.00071389,-0.00037487,0.0011715,0.0027818,0.0022606,0.0028197,0.003863,0.0039748,0.0050034,0.0068966,0.0053247,-0.00066761,-0.0046643,-0.0017315,0.0044955,0.0053976,0.0024723,0.0019894,0.0034762,0.0056117,0.0036558,-0.0023552,-0.0064672,-0.0069794,-0.0051809,-0.0042034,0.00068931,0.0057006,0.0024896,0.0029337,0.0068251,0.0068913,0.006024,0.0032004,0.0031745,0.0036636,0.0015999,0.0016705,-0.00034395,-0.00069703,0.00074964,-0.0032949,-0.0078167,-0.0092678,-0.0022833,0.0072764,0.0045738,0.0022728,0.0062992,0.0048055,0.0018137,-0.00084708,-0.00302,-0.0011218,-0.0016427,-0.0033027,-0.0026558,-0.0024884,-1.0811e-05,0.0028425,0.0039914,0.0040805,0.0019449,0.00086095,-0.0011356,-0.0038723,-0.0027764,-0.00064552,0.0014489,0.0012817,-0.00048202,-0.00058622,-0.0025394,-0.0027419
